,fraction,mean,well,sal,las,chlor,replicate,plate
42,0.04971310092097015,2.231491944812115,F03,7.5,1.0,-,2,3
43,0.9502868990790299,4.199645367048185,F03,7.5,1.0,-,2,3
44,0.026424792893502344,2.1428278407505443,G03,7.5,3.0,-,2,3
45,0.9735752071064977,4.246647164872224,G03,7.5,3.0,-,2,3
46,0.021054678952614817,2.1757387386762415,H03,7.5,10.0,-,2,3
47,0.9789453210473852,4.0846076645794005,H03,7.5,10.0,-,2,3
48,0.022532104309461908,1.9271636224875017,A04,10.0,0.3,-,1,3
49,0.977467895690538,3.9774690240287027,A04,10.0,0.3,-,1,3
50,0.019826454154543347,1.902266792819506,B04,10.0,1.0,-,1,3
51,0.9801735458454567,4.053480151176605,B04,10.0,1.0,-,1,3
52,0.021937936703658036,1.8887740770751977,C04,10.0,3.0,-,1,3
53,0.9780620632963419,3.873684480345224,C04,10.0,3.0,-,1,3
54,0.01998411519048961,1.9296201696360966,D04,10.0,10.0,-,1,3
55,0.9800158848095104,3.939332125725363,D04,10.0,10.0,-,1,3
56,0.022830126665486814,1.9461674296897007,E04,10.0,0.3,-,2,3
57,0.9771698733345132,4.042998287693108,E04,10.0,0.3,-,2,3
58,0.022724361437757794,1.9299145486081484,F04,10.0,1.0,-,2,3
59,0.9772756385622422,3.9490254322766023,F04,10.0,1.0,-,2,3
60,0.015095502156500308,1.9639466271563946,G04,10.0,3.0,-,2,3
61,0.9849044978434996,4.0782696619292595,G04,10.0,3.0,-,2,3
62,0.014212376400374276,2.0037799785331503,H04,10.0,10.0,-,2,3
63,0.9857876235996257,3.917592598840266,H04,10.0,10.0,-,2,3
64,0.03135304754813318,1.8943621558933397,A05,15.0,0.3,-,1,3
65,0.9686469524518668,3.643926702156894,A05,15.0,0.3,-,1,3
66,0.027606644311003667,1.9335454989812715,B05,15.0,1.0,-,1,3
67,0.9723933556889963,3.6615752793309606,B05,15.0,1.0,-,1,3
68,0.029835230521336867,1.8830078973328677,C05,15.0,3.0,-,1,3
69,0.9701647694786631,3.660871159862386,C05,15.0,3.0,-,1,3
70,0.02755174128051493,1.9687439123593367,D05,15.0,10.0,-,1,3
71,0.972448258719485,3.6282266747987073,D05,15.0,10.0,-,1,3
72,0.03229593300811311,1.9058261093424897,E05,15.0,0.3,-,2,3
73,0.9677040669918869,3.663748815248104,E05,15.0,0.3,-,2,3
74,0.025354096564676423,1.8947105727295293,F05,15.0,1.0,-,2,3
75,0.9746459034353235,3.6618853881543423,F05,15.0,1.0,-,2,3
76,0.01960989932885906,1.9326851626736243,G05,15.0,3.0,-,2,3
77,0.980390100671141,3.737983680711506,G05,15.0,3.0,-,2,3
78,0.017603249830737983,1.9536993739069566,H05,15.0,10.0,-,2,3
79,0.982396750169262,3.6190000949606214,H05,15.0,10.0,-,2,3
80,1.0,3.2775756941433913,A06,30.0,0.3,-,1,3
81,1.0,3.2712203657412546,B06,30.0,1.0,-,1,3
82,1.0,3.277215062811729,C06,30.0,3.0,-,1,3
83,1.0,3.2689492021489235,D06,30.0,10.0,-,1,3
84,1.0,3.2870414993254826,E06,30.0,0.3,-,2,3
85,1.0,3.275706517009876,F06,30.0,1.0,-,2,3
86,1.0,3.303442483114109,G06,30.0,3.0,-,2,3
87,1.0,3.295793423201438,H06,30.0,10.0,-,2,3
88,0.991599579978999,1.9021982293988864,A07,0.0,0.3,+,1,3
89,0.00840042002100105,4.271608768941402,A07,0.0,0.3,+,1,3
90,0.9873389993866644,1.9015300521662308,B07,0.0,1.0,+,1,3
91,0.012661000613335669,4.331728228991012,B07,0.0,1.0,+,1,3
92,0.9871664686183429,1.9199723471128838,C07,0.0,3.0,+,1,3
93,0.012833531381657125,4.299037105661203,C07,0.0,3.0,+,1,3
94,0.9864383204381466,1.9066707524075723,D07,0.0,10.0,+,1,3
95,0.01356167956185343,4.288637850156547,D07,0.0,10.0,+,1,3
96,0.991872914047939,1.9109220180612705,E07,0.0,0.3,+,2,3
97,0.008127085952061028,4.308434673115543,E07,0.0,0.3,+,2,3
98,0.9886732448975146,1.9016445945169191,F07,0.0,1.0,+,2,3
99,0.011326755102485351,4.303182821308732,F07,0.0,1.0,+,2,3
100,0.9873643461429721,1.9122760868111646,G07,0.0,3.0,+,2,3
101,0.012635653857027904,4.303700669260907,G07,0.0,3.0,+,2,3
102,0.9880368570360434,1.8905541273348554,H07,0.0,10.0,+,2,3
103,0.011963142963956633,4.2704289471927215,H07,0.0,10.0,+,2,3
104,0.44282768917221604,2.0182671129622207,A08,5.0,0.3,+,1,3
105,0.557172310827784,4.257339887637664,A08,5.0,0.3,+,1,3
106,0.34902499185554053,2.0135827547715643,B08,5.0,1.0,+,1,3
107,0.6509750081444594,4.296604838525485,B08,5.0,1.0,+,1,3
108,0.3197516221307472,2.0084419964843176,C08,5.0,3.0,+,1,3
109,0.6802483778692527,4.271312122707187,C08,5.0,3.0,+,1,3
110,0.2750486496748778,2.0342275757197346,D08,5.0,10.0,+,1,3
111,0.7249513503251223,4.25624219082344,D08,5.0,10.0,+,1,3
112,0.5269201983347367,1.9749764782825743,E08,5.0,0.3,+,2,3
113,0.47307980166526337,4.282513627731074,E08,5.0,0.3,+,2,3
114,0.3466498752302992,1.9995910171862994,F08,5.0,1.0,+,2,3
115,0.6533501247697008,4.280041613415878,F08,5.0,1.0,+,2,3
116,0.37287501461475503,1.9898825474859565,G08,5.0,3.0,+,2,3
117,0.627124985385245,4.25844100217542,G08,5.0,3.0,+,2,3
118,0.29548212452160927,2.011897320796717,H08,5.0,10.0,+,2,3
119,0.7045178754783907,4.247737544211144,H08,5.0,10.0,+,2,3
120,0.0855383550126119,2.3251773958618553,A09,7.5,0.3,+,1,3
121,0.9144616449873881,4.001344251678258,A09,7.5,0.3,+,1,3
122,0.05002783357939831,2.261775880163739,B09,7.5,1.0,+,1,3
123,0.9499721664206017,4.070310352792582,B09,7.5,1.0,+,1,3
124,0.03961616552257566,2.176259715146832,C09,7.5,3.0,+,1,3
125,0.9603838344774244,4.082369246698682,C09,7.5,3.0,+,1,3
126,0.026431504020601026,2.2293766046021934,D09,7.5,10.0,+,1,3
127,0.973568495979399,4.09145704253325,D09,7.5,10.0,+,1,3
128,0.14433088623386595,2.2857709907240165,E09,7.5,0.3,+,2,3
129,0.8556691137661341,4.0741220003150245,E09,7.5,0.3,+,2,3
130,0.04200564903555996,2.217791532224971,F09,7.5,1.0,+,2,3
131,0.9579943509644401,4.110928701390603,F09,7.5,1.0,+,2,3
132,0.028001552945743958,2.216273293015953,G09,7.5,3.0,+,2,3
133,0.9719984470542561,4.0978571157013235,G09,7.5,3.0,+,2,3
134,0.04175206138887565,2.2548456193880866,H09,7.5,10.0,+,2,3
135,0.9582479386111243,4.0817016231397485,H09,7.5,10.0,+,2,3
136,1.0,3.5621592776292674,A10,10.0,0.3,+,1,3
137,0.013532454955528938,2.0400293587686065,B10,10.0,1.0,+,1,3
138,0.9864675450444711,3.7298727427444778,B10,10.0,1.0,+,1,3
139,0.019590635727744367,2.2591114653758493,C10,10.0,3.0,+,1,3
140,0.9804093642722557,3.798474662267954,C10,10.0,3.0,+,1,3
141,0.010582834020698779,2.002855183443887,D10,10.0,10.0,+,1,3
142,0.9894171659793012,3.7956374793939527,D10,10.0,10.0,+,1,3
143,1.0,3.6519387198779185,E10,10.0,0.3,+,2,3
144,0.014621676891615542,1.9621639855511959,F10,10.0,1.0,+,2,3
145,0.9853783231083845,3.7384736445630877,F10,10.0,1.0,+,2,3
146,0.01573731772437872,2.2597171930443323,G10,10.0,3.0,+,2,3
147,0.9842626822756213,3.8393948418386796,G10,10.0,3.0,+,2,3
148,0.013576743115747488,2.2176019144406753,H10,10.0,10.0,+,2,3
149,0.9864232568842525,3.8611586778031577,H10,10.0,10.0,+,2,3
150,1.0,3.0467567827015927,A11,15.0,0.3,+,1,3
151,1.0,3.265192412107849,B11,15.0,1.0,+,1,3
152,1.0,3.312126139633972,C11,15.0,3.0,+,1,3
153,1.0,3.3384032489277136,D11,15.0,10.0,+,1,3
154,1.0,3.153931541478588,E11,15.0,0.3,+,2,3
155,1.0,3.2930498779275377,F11,15.0,1.0,+,2,3
156,1.0,3.361965127733028,G11,15.0,3.0,+,2,3
157,1.0,3.414536934723994,H11,15.0,10.0,+,2,3
158,1.0,1.998040372084773,A12,30.0,0.3,+,1,3
159,1.0,2.167513044004702,B12,30.0,1.0,+,1,3
160,1.0,2.430680680127859,C12,30.0,3.0,+,1,3
161,1.0,2.5426755752968466,D12,30.0,10.0,+,1,3
162,0.9241689599440878,1.9595628769580382,E12,30.0,0.3,+,2,3
163,0.07583104005591229,3.208198062414931,E12,30.0,0.3,+,2,3
164,1.0,2.157775211988627,F12,30.0,1.0,+,2,3
165,1.0,2.4143155322857366,G12,30.0,3.0,+,2,3
166,1.0,2.598655750479726,H12,30.0,10.0,+,2,3
0,0.9765723513926067,1.9367349856235194,A01,0.0,0.3,-,1,4
1,0.023427648607393315,4.3931204459742075,A01,0.0,0.3,-,1,4
2,0.9755515274769,1.931900386301557,B01,0.0,1.0,-,1,4
3,0.024448472523100048,4.382034481241314,B01,0.0,1.0,-,1,4
4,0.9736282433007231,1.9037714345081942,C01,0.0,3.0,-,1,4
5,0.026371756699276903,4.357016286580149,C01,0.0,3.0,-,1,4
6,0.9734635625724735,1.9126946901788204,D01,0.0,10.0,-,1,4
7,0.026536437427526538,4.348610606076692,D01,0.0,10.0,-,1,4
8,0.9769486532925713,1.9139601918381062,E01,0.0,0.3,-,2,4
9,0.023051346707428647,4.38859342570093,E01,0.0,0.3,-,2,4
10,0.975684024713151,1.9257704252957162,F01,0.0,1.0,-,2,4
11,0.024315975286849072,4.37687866751665,F01,0.0,1.0,-,2,4
12,0.9754776225013267,1.9207438146774343,G01,0.0,3.0,-,2,4
13,0.02452237749867327,4.331929489428445,G01,0.0,3.0,-,2,4
14,0.972131110962358,1.9044330586502376,H01,0.0,10.0,-,2,4
15,0.027868889037641967,4.338452819036876,H01,0.0,10.0,-,2,4
16,0.22863056755168273,2.057051590269595,A02,5.0,0.3,-,1,4
17,0.7713694324483172,4.395879671568838,A02,5.0,0.3,-,1,4
18,0.244904577772234,2.048121372978999,B02,5.0,1.0,-,1,4
19,0.755095422227766,4.379959325109291,B02,5.0,1.0,-,1,4
20,0.18290146125991935,2.061435295551953,C02,5.0,3.0,-,1,4
21,0.8170985387400806,4.3721017869370815,C02,5.0,3.0,-,1,4
22,0.143586862134137,2.0627458969669843,D02,5.0,10.0,-,1,4
23,0.856413137865863,4.372616062399731,D02,5.0,10.0,-,1,4
24,0.2724839670756956,2.0644760187405065,E02,5.0,0.3,-,2,4
25,0.7275160329243044,4.414033910348172,E02,5.0,0.3,-,2,4
26,0.17302248983582935,2.079935049871632,F02,5.0,1.0,-,2,4
27,0.8269775101641706,4.394667159115562,F02,5.0,1.0,-,2,4
28,0.26052830188679243,2.019691919505809,G02,5.0,3.0,-,2,4
29,0.7394716981132076,4.387407590963207,G02,5.0,3.0,-,2,4
30,0.20596873755475906,2.046467058750421,H02,5.0,10.0,-,2,4
31,0.7940312624452409,4.323223079409697,H02,5.0,10.0,-,2,4
32,0.024321177155560262,2.0305515867689907,A03,7.5,0.3,-,1,4
33,0.9756788228444397,4.202705766950159,A03,7.5,0.3,-,1,4
34,0.021726974998003034,2.0541903289003,B03,7.5,1.0,-,1,4
35,0.978273025001997,4.244606621694638,B03,7.5,1.0,-,1,4
36,0.016752611750875036,1.9659799643364377,C03,7.5,3.0,-,1,4
37,0.9832473882491249,4.190335570250777,C03,7.5,3.0,-,1,4
38,0.016750106518960375,1.977888892927667,D03,7.5,10.0,-,1,4
39,0.9832498934810396,4.196193816699325,D03,7.5,10.0,-,1,4
40,0.023396126992491106,2.169832705695628,E03,7.5,0.3,-,2,4
41,0.9766038730075088,4.262575036500339,E03,7.5,0.3,-,2,4
42,0.019711045027500724,2.0838715583393665,F03,7.5,1.0,-,2,4
43,0.9802889549724992,4.209463963508002,F03,7.5,1.0,-,2,4
44,0.018949619136709877,2.0512656525641937,G03,7.5,3.0,-,2,4
45,0.9810503808632901,4.281992428664265,G03,7.5,3.0,-,2,4
46,0.014162431173231682,1.9613715742402058,H03,7.5,10.0,-,2,4
47,0.9858375688267683,4.165929675373111,H03,7.5,10.0,-,2,4
48,0.021130706224487074,1.9363889425323355,A04,10.0,0.3,-,1,4
49,0.9788692937755129,3.972259405229281,A04,10.0,0.3,-,1,4
50,0.02103347694613182,1.8818928662594134,B04,10.0,1.0,-,1,4
51,0.9789665230538682,3.9997760061812793,B04,10.0,1.0,-,1,4
52,0.018659202985472478,1.9549073448632408,C04,10.0,3.0,-,1,4
53,0.9813407970145275,3.9861271353174264,C04,10.0,3.0,-,1,4
54,0.017210460105457563,1.984800328702026,D04,10.0,10.0,-,1,4
55,0.9827895398945424,3.9930304456473515,D04,10.0,10.0,-,1,4
56,0.019197952218430035,1.973708405041585,E04,10.0,0.3,-,2,4
57,0.98080204778157,4.0319729302684095,E04,10.0,0.3,-,2,4
58,0.018580590672754624,2.000814123884675,F04,10.0,1.0,-,2,4
59,0.9814194093272454,4.005423284493794,F04,10.0,1.0,-,2,4
60,0.015376329608186348,2.0035961855580737,G04,10.0,3.0,-,2,4
61,0.9846236703918136,4.009225673533604,G04,10.0,3.0,-,2,4
62,0.01446673989337477,1.9013443471090727,H04,10.0,10.0,-,2,4
63,0.9855332601066252,3.973706436447575,H04,10.0,10.0,-,2,4
64,0.027347189242549558,1.90669785026503,A05,15.0,0.3,-,1,4
65,0.9726528107574505,3.670671835702738,A05,15.0,0.3,-,1,4
66,0.0253197942766715,1.8840379090777575,B05,15.0,1.0,-,1,4
67,0.9746802057233285,3.6879872817798405,B05,15.0,1.0,-,1,4
68,0.024000640017067122,1.9759430708310097,C05,15.0,3.0,-,1,4
69,0.9759993599829329,3.674768384408596,C05,15.0,3.0,-,1,4
70,0.022063508920985558,1.8747926776029995,D05,15.0,10.0,-,1,4
71,0.9779364910790145,3.6621550161571212,D05,15.0,10.0,-,1,4
72,0.026365398401614316,2.013528183293931,E05,15.0,0.3,-,2,4
73,0.9736346015983857,3.7207550016313258,E05,15.0,0.3,-,2,4
74,0.02241913099177965,1.9486466740751147,F05,15.0,1.0,-,2,4
75,0.9775808690082204,3.6797414075577684,F05,15.0,1.0,-,2,4
76,0.01947264941151122,1.894464770640219,G05,15.0,3.0,-,2,4
77,0.9805273505884888,3.67915063895186,G05,15.0,3.0,-,2,4
78,0.01795442956442393,1.8936122690383086,H05,15.0,10.0,-,2,4
79,0.982045570435576,3.634796713114063,H05,15.0,10.0,-,2,4
80,1.0,3.2939258903167605,A06,30.0,0.3,-,1,4
81,1.0,3.296849934161528,B06,30.0,1.0,-,1,4
82,1.0,3.31079787179955,C06,30.0,3.0,-,1,4
83,1.0,3.2848939938679247,D06,30.0,10.0,-,1,4
84,1.0,3.3125655673828422,E06,30.0,0.3,-,2,4
85,1.0,3.325252119820914,F06,30.0,1.0,-,2,4
86,1.0,3.3231818097859587,G06,30.0,3.0,-,2,4
87,1.0,3.3002530606551366,H06,30.0,10.0,-,2,4
88,0.9907536941505639,1.8993926630215268,A07,0.0,0.3,+,1,4
89,0.00924630584943604,4.264796260679893,A07,0.0,0.3,+,1,4
90,0.9871831077705124,1.9122931811494241,B07,0.0,1.0,+,1,4
91,0.012816892229487542,4.323492088681936,B07,0.0,1.0,+,1,4
92,0.9835306567894702,1.8847433720145592,C07,0.0,3.0,+,1,4
93,0.016469343210529796,4.279772441817942,C07,0.0,3.0,+,1,4
94,0.9832825748778511,1.8964219459647975,D07,0.0,10.0,+,1,4
95,0.016717425122148945,4.26715893532159,D07,0.0,10.0,+,1,4
96,0.9898348711908034,1.9070324561778091,E07,0.0,0.3,+,2,4
97,0.010165128809196606,4.266221665578055,E07,0.0,0.3,+,2,4
98,0.9873028425816089,1.8917302882545375,F07,0.0,1.0,+,2,4
99,0.012697157418391107,4.30331196354482,F07,0.0,1.0,+,2,4
100,0.9867396567141393,1.9114235117620952,G07,0.0,3.0,+,2,4
101,0.013260343285860723,4.310118302409194,G07,0.0,3.0,+,2,4
102,0.9855953626220363,1.9067573617630618,H07,0.0,10.0,+,2,4
103,0.014404637377963738,4.250246228875427,H07,0.0,10.0,+,2,4
104,0.38848420951741985,2.012676357955261,A08,5.0,0.3,+,1,4
105,0.6115157904825802,4.248176425105126,A08,5.0,0.3,+,1,4
106,0.30420843601215397,1.990412167470893,B08,5.0,1.0,+,1,4
107,0.695791563987846,4.280739381225604,B08,5.0,1.0,+,1,4
108,0.2623854541937668,2.013368506618831,C08,5.0,3.0,+,1,4
109,0.7376145458062332,4.279850349098194,C08,5.0,3.0,+,1,4
110,0.22590564043432304,2.0084403138676747,D08,5.0,10.0,+,1,4
111,0.774094359565677,4.275972719649376,D08,5.0,10.0,+,1,4
112,0.4265424410806668,1.9956330668977487,E08,5.0,0.3,+,2,4
113,0.5734575589193333,4.284831912739157,E08,5.0,0.3,+,2,4
114,0.298736984188199,2.0090192060828915,F08,5.0,1.0,+,2,4
115,0.701263015811801,4.267409102422308,F08,5.0,1.0,+,2,4
116,0.3322107576191841,2.012807908522651,G08,5.0,3.0,+,2,4
117,0.6677892423808159,4.262377897152279,G08,5.0,3.0,+,2,4
118,0.27974199138366745,2.0175594372501857,H08,5.0,10.0,+,2,4
119,0.7202580086163325,4.247349763369575,H08,5.0,10.0,+,2,4
120,0.09784607633203174,2.3767456230934916,A09,7.5,0.3,+,1,4
121,0.9021539236679682,3.9991271016970935,A09,7.5,0.3,+,1,4
122,0.06232078966733487,2.306114168947774,B09,7.5,1.0,+,1,4
123,0.9376792103326651,4.076955826170848,B09,7.5,1.0,+,1,4
124,0.030098185369865832,2.1755584590608312,C09,7.5,3.0,+,1,4
125,0.9699018146301341,3.937702077880379,C09,7.5,3.0,+,1,4
126,0.028533835556358196,2.262671365546315,D09,7.5,10.0,+,1,4
127,0.9714661644436418,3.975713622072859,D09,7.5,10.0,+,1,4
128,0.12446675031367628,2.3532620820786154,E09,7.5,0.3,+,2,4
129,0.8755332496863237,4.084792669338714,E09,7.5,0.3,+,2,4
130,0.045814887264490886,2.1986769851300045,F09,7.5,1.0,+,2,4
131,0.9541851127355091,3.984706667590572,F09,7.5,1.0,+,2,4
132,0.042012474869838654,2.3955861413566444,G09,7.5,3.0,+,2,4
133,0.9579875251301614,3.9644105249158894,G09,7.5,3.0,+,2,4
134,0.031073945885860092,2.2736314020980193,H09,7.5,10.0,+,2,4
135,0.9689260541141399,4.003940605548054,H09,7.5,10.0,+,2,4
136,0.1422836408554003,2.104450915464646,A10,10.0,0.3,+,1,4
137,0.8577163591445998,3.58067280026842,A10,10.0,0.3,+,1,4
138,1.0,3.3642993784493895,B10,10.0,1.0,+,1,4
139,1.0,3.376418712700171,C10,10.0,3.0,+,1,4
140,1.0,3.393341229646815,D10,10.0,10.0,+,1,4
141,0.13691728346967927,2.1048999688445407,E10,10.0,0.3,+,2,4
142,0.8630827165303208,3.640212386829113,E10,10.0,0.3,+,2,4
143,1.0,3.382197404713006,F10,10.0,1.0,+,2,4
144,1.0,3.4748754063837497,G10,10.0,3.0,+,2,4
145,1.0,3.514139692984394,H10,10.0,10.0,+,2,4
146,0.8517824048838984,1.9918635291445235,A11,15.0,0.3,+,1,4
147,0.1482175951161016,3.376446818704871,A11,15.0,0.3,+,1,4
148,0.845586933427762,2.08582853005979,B11,15.0,1.0,+,1,4
149,0.15441306657223797,3.3371290844386214,B11,15.0,1.0,+,1,4
150,0.6965938454310547,2.1802710486869326,C11,15.0,3.0,+,1,4
151,0.30340615456894526,3.2671579776525346,C11,15.0,3.0,+,1,4
152,1.0,2.626746371999039,D11,15.0,10.0,+,1,4
153,0.8909551613969373,1.9966901673533948,E11,15.0,0.3,+,2,4
154,0.10904483860306269,3.431712315946927,E11,15.0,0.3,+,2,4
155,0.7929100695930272,2.107723737425825,F11,15.0,1.0,+,2,4
156,0.20708993040697282,3.380556517938944,F11,15.0,1.0,+,2,4
157,1.0,2.6270304743493917,G11,15.0,3.0,+,2,4
158,1.0,2.8629974053061424,H11,15.0,10.0,+,2,4
159,1.0,1.970083535744474,A12,30.0,0.3,+,1,4
160,1.0,2.0570519471186577,B12,30.0,1.0,+,1,4
161,0.8414210515099205,2.062179533724552,C12,30.0,3.0,+,1,4
162,0.1585789484900795,3.1814651860545196,C12,30.0,3.0,+,1,4
163,0.8574901049733265,2.0587686367108047,D12,30.0,10.0,+,1,4
164,0.14250989502667355,3.136063082326886,D12,30.0,10.0,+,1,4
165,1.0,2.0230638385960633,E12,30.0,0.3,+,2,4
166,1.0,2.0846263393422197,F12,30.0,1.0,+,2,4
167,1.0,2.12357857452468,G12,30.0,3.0,+,2,4
168,1.0,2.2072043752781,H12,30.0,10.0,+,2,4
0,0.9691751181731431,1.9083309122955385,A01,0.0,0.3,-,1,5
1,0.03082488182685693,4.406094214667362,A01,0.0,0.3,-,1,5
2,0.966678538040333,1.9104264987378519,B01,0.0,1.0,-,1,5
3,0.03332146195966701,4.380509491914077,B01,0.0,1.0,-,1,5
4,0.9692351926394479,1.9113854751283634,C01,0.0,3.0,-,1,5
5,0.03076480736055204,4.380146812347231,C01,0.0,3.0,-,1,5
6,0.9691098317094774,1.9091822086320056,D01,0.0,10.0,-,1,5
7,0.030890168290522588,4.374321559080553,D01,0.0,10.0,-,1,5
8,0.9713586835668223,1.9037971866849601,E01,0.0,0.3,-,2,5
9,0.028641316433177674,4.402175942235763,E01,0.0,0.3,-,2,5
10,0.9680010740898207,1.893218937938688,F01,0.0,1.0,-,2,5
11,0.03199892591017924,4.365126861084451,F01,0.0,1.0,-,2,5
12,0.9691163410301954,1.9049983762077831,G01,0.0,3.0,-,2,5
13,0.030883658969804616,4.3776566245643505,G01,0.0,3.0,-,2,5
14,0.9628765662490003,1.9048887493351583,H01,0.0,10.0,-,2,5
15,0.03712343375099973,4.33534692776298,H01,0.0,10.0,-,2,5
16,0.1420578023130917,2.0438840398063256,A02,5.0,0.3,-,1,5
17,0.8579421976869083,4.418692100565233,A02,5.0,0.3,-,1,5
18,0.15113144552986274,2.0426932155533573,B02,5.0,1.0,-,1,5
19,0.8488685544701372,4.403605576377631,B02,5.0,1.0,-,1,5
20,0.12395167731629393,2.0404317637511937,C02,5.0,3.0,-,1,5
21,0.876048322683706,4.382590801477003,C02,5.0,3.0,-,1,5
22,0.10904222348945032,2.026294494026174,D02,5.0,10.0,-,1,5
23,0.8909577765105496,4.382797469971042,D02,5.0,10.0,-,1,5
24,0.18262839503099404,2.0738209853506886,E02,5.0,0.3,-,2,5
25,0.817371604969006,4.440665300208433,E02,5.0,0.3,-,2,5
26,0.12188121553916262,2.032600244071716,F02,5.0,1.0,-,2,5
27,0.8781187844608374,4.415858044346943,F02,5.0,1.0,-,2,5
28,0.19341553637484588,2.024001262137163,G02,5.0,3.0,-,2,5
29,0.8065844636251541,4.386147240636896,G02,5.0,3.0,-,2,5
30,0.12566811684275947,2.126048654104371,H02,5.0,10.0,-,2,5
31,0.8743318831572405,4.308495523485863,H02,5.0,10.0,-,2,5
32,0.02098189093520751,1.9904927210367636,A03,7.5,0.3,-,1,5
33,0.9790181090647925,4.255447622108698,A03,7.5,0.3,-,1,5
34,0.019768723878874902,1.953653475415343,B03,7.5,1.0,-,1,5
35,0.9802312761211252,4.240304231708472,B03,7.5,1.0,-,1,5
36,0.01833619836432776,1.9889174982890176,C03,7.5,3.0,-,1,5
37,0.9816638016356722,4.228100459198942,C03,7.5,3.0,-,1,5
38,0.01867860450756406,1.9578176616842464,D03,7.5,10.0,-,1,5
39,0.9813213954924359,4.193983407163745,D03,7.5,10.0,-,1,5
40,0.019510556373879114,2.0609154854718477,E03,7.5,0.3,-,2,5
41,0.9804894436261209,4.24755852198103,E03,7.5,0.3,-,2,5
42,0.018429202416611667,2.0413611758638344,F03,7.5,1.0,-,2,5
43,0.9815707975833884,4.294001852775106,F03,7.5,1.0,-,2,5
44,0.017878243000256873,1.9528346140493684,G03,7.5,3.0,-,2,5
45,0.9821217569997431,4.143839779479697,G03,7.5,3.0,-,2,5
46,0.012542022239462115,1.9795365993750014,H03,7.5,10.0,-,2,5
47,0.9874579777605379,4.166607632002148,H03,7.5,10.0,-,2,5
48,0.023427252216800462,1.9413879232710014,A04,10.0,0.3,-,1,5
49,0.9765727477831996,4.012907632114431,A04,10.0,0.3,-,1,5
50,0.021768958784104703,1.9893806031199925,B04,10.0,1.0,-,1,5
51,0.9782310412158953,4.012760208220164,B04,10.0,1.0,-,1,5
52,0.01995687841817417,1.9176662458087315,C04,10.0,3.0,-,1,5
53,0.9800431215818258,3.9982759672399117,C04,10.0,3.0,-,1,5
54,0.01989131008283649,1.979706372512471,D04,10.0,10.0,-,1,5
55,0.9801086899171635,4.002481627039005,D04,10.0,10.0,-,1,5
56,0.0204044357469015,2.0276538493906777,E04,10.0,0.3,-,2,5
57,0.9795955642530985,4.071061022045505,E04,10.0,0.3,-,2,5
58,0.020990015984906057,2.0623007890951883,F04,10.0,1.0,-,2,5
59,0.979009984015094,4.032491599375888,F04,10.0,1.0,-,2,5
60,0.017462195923734384,1.8846976791504542,G04,10.0,3.0,-,2,5
61,0.9825378040762656,3.9796238157035937,G04,10.0,3.0,-,2,5
62,0.014471399252749565,1.9153025888452653,H04,10.0,10.0,-,2,5
63,0.9855286007472505,3.943554415993415,H04,10.0,10.0,-,2,5
64,0.9908068117147485,1.911186486807951,A07,0.0,0.3,+,1,5
65,0.0091931882852515,4.320412064038658,A07,0.0,0.3,+,1,5
66,0.9864051999559326,1.8946461735902784,B07,0.0,1.0,+,1,5
67,0.013594800044067424,4.319845683656041,B07,0.0,1.0,+,1,5
68,0.9865001317060321,1.8955673101286648,C07,0.0,3.0,+,1,5
69,0.013499868293967864,4.284230233569752,C07,0.0,3.0,+,1,5
70,0.9856932509944399,1.8888083342964945,D07,0.0,10.0,+,1,5
71,0.014306749005560074,4.279443491518488,D07,0.0,10.0,+,1,5
72,0.9908895328415877,1.8988224507816818,E07,0.0,0.3,+,2,5
73,0.009110467158412364,4.2885019528027675,E07,0.0,0.3,+,2,5
74,0.9888617341090469,1.9237727504049635,F07,0.0,1.0,+,2,5
75,0.011138265890953132,4.278297633085089,F07,0.0,1.0,+,2,5
76,0.9875249500998003,1.9193427703058061,G07,0.0,3.0,+,2,5
77,0.0124750499001996,4.281719036412638,G07,0.0,3.0,+,2,5
78,0.9861080582054776,1.887044002486825,H07,0.0,10.0,+,2,5
79,0.013891941794522354,4.289603221977152,H07,0.0,10.0,+,2,5
80,0.48118706942236356,1.942355287887225,A08,5.0,0.3,+,1,5
81,0.5188129305776364,4.249839297856326,A08,5.0,0.3,+,1,5
82,0.37435687839592247,1.9775381396048708,B08,5.0,1.0,+,1,5
83,0.6256431216040775,4.247732327800163,B08,5.0,1.0,+,1,5
84,0.35235719993220177,1.9636234744868395,C08,5.0,3.0,+,1,5
85,0.6476428000677983,4.214829595627821,C08,5.0,3.0,+,1,5
86,0.32856104651162793,1.960635386258164,D08,5.0,10.0,+,1,5
87,0.6714389534883721,4.22140512936939,D08,5.0,10.0,+,1,5
88,0.5060675471514207,1.968021462760987,E08,5.0,0.3,+,2,5
89,0.49393245284857934,4.256658145866993,E08,5.0,0.3,+,2,5
90,0.4059290835109475,1.9883255244308156,F08,5.0,1.0,+,2,5
91,0.5940709164890525,4.22776282461314,F08,5.0,1.0,+,2,5
92,0.3804946028296762,1.9871852146088242,G08,5.0,3.0,+,2,5
93,0.6195053971703238,4.245545186967977,G08,5.0,3.0,+,2,5
94,0.38546868997310796,1.988368915363467,H08,5.0,10.0,+,2,5
95,0.6145313100268921,4.207851153421034,H08,5.0,10.0,+,2,5
